open,1.5
capitalize,1.5
cost-effective,1.5
friend,1.5
accurately,1.5
cleanse,1.5
diplomatic,1.5
tantalize,1.5
recover,1.5
agilely,1.5
normal,1.5
neatly,1.5
adaptability,1.5
properly,1.5
elevate,1.5
painlessly,1.5
upgrade,1.5
liberation,1.5
legitimate,1.5
effectual,1.5
temperance,1.5
satisfying,1.5
voluntary,1.5
affordable,1.5
swift,1.5
legitimacy,1.5
comeback,1.5
capably,1.5
enable,1.5
careful,1.5
invigorate,1.5
tradition,1.5
alleviate,1.5
uncomplicated,1.5
real,1.5
refresh,1.5
coddle,1.5
innocence,1.5
practical,1.5
practicable,1.5
renovate,1.5
decisive,1.5
lawfully,1.5
compromise,1.5
reliability,1.5
dawn,1.5
shelter,1.5
booming,1.5
hard-working,1.5
tenderly,1.5
viability,1.5
sparkling,1.5
repair,1.5
securely,1.5
mild,1.5
enrapture,1.5
affably,1.5
colossal,1.5
sweetly,1.5
outgoing,1.5
cooperate,1.5
beacon,1.5
eventful,1.5
strong,1.5
conviction,1.5
aptitude,1.5
enliven,1.5
brisk,1.5
instrumental,1.5
mellow,1.5
accept,1.5
attain,1.5
low-risk,1.5
fast-growing,1.5
responsibility,1.5
help,1.5
thrilling,1.5
jollify,1.5
permissible,1.5
friendship,1.5
maturely,1.5
favored,1.5
benefits,1.5
indebted,1.5
leverage,1.5
leading,1.5
record-setting,1.5
spirited,1.5
ambitiously,1.5
substantive,1.5
traditional,1.5
restore,1.5
justice,1.5
freedoms,1.5
signify,1.5
defense,1.5
tender,1.5
plush,1.5
myriad,1.5
guardian,1.5
distinguish,1.5
console,1.5
openness,1.5
acceptance,1.5
decisiveness,1.5
precision,1.5
vastness,1.5
gem,1.5
reliably,1.5
headway,1.5
ready,1.5
definitive,1.5
individuality,1.5
openly,1.5
gems,1.5
impetus,1.5
relevance,1.5
excited,1.5
self-sufficiency,1.5
pertinent,1.5
essential,1.5
civilization,1.5
innovation,1.5
agreement,1.5
effusive,1.5
shine,1.5
precisely,1.5
integral,1.5
renewal,1.5
commensurate,1.5
popularity,1.5
cohesive,1.5
restoration,1.5
reasoned,1.5
evenly,1.5
compact,1.5
timely,1.5
meticulously,1.5
fast-paced,1.5
nourishing,1.5
lower-priced,1.5
unconditional,1.5
chum,1.5
apt,1.5
posterity,1.5
charity,1.5
rehabilitation,1.5
purity,1.5
educational,1.5
independent,1.5
light,1.5
upright,1.5
allow,1.5
polished,1.5
assurances,1.5
resolve,1.5
kiss,1.5
reestablish,1.5
scenic,1.5
enviable,1.5
sufficiently,1.5
enraptured,1.5
special,1.5
defend,1.5
achievements,1.5
fastest-growing,1.5
powerful,1.5
offset,1.5
feasibly,1.5
interests,1.5
riches,1.5
well-established,1.5
easiness,1.5
comfortably,1.5
competency,1.5
able,1.5
competence,1.5
amity,1.5
feat,1.5
brighten,1.5
adherent,1.5
streamlined,1.5
inventive,1.5
usefulness,1.5
reform,1.5
ability,1.5
importance,1.5
diligently,1.5
subscribe,1.5
cohere,1.5
electrify,1.5
seasoned,1.5
improved,1.5
influential,1.5
ripe,1.5
pleasantly,1.5
intercede,1.5
acknowledgement,1.5
risk-free,1.5
peacefully,1.5
wealthy,1.5
reaffirmation,1.5
onward,1.5
valid,1.5
resolved,1.5
crisp,1.5
efficiency,1.5
breakthroughs,1.5
farsighted,1.5
lean,1.5
discretion,1.5
economical,1.5
pre-eminent,1.5
luxuriate,1.5
upward,1.5
articulate,1.5
stimulative,1.5
conclusive,1.5
instructive,1.5
embolden,1.5
smooth,1.5
reinforcement,1.5
accommodative,1.5
convince,1.5
semblance,1.5
goodly,1.5
undisputable,1.375
euphoric,1.375
ingenuous,1.375
moderate,1.375
easygoing,1.375
complementary,1.375
joyous,1.375
seamless,1.375
exhaustive,1.375
impervious,1.375
impeccable,1.375
gutsy,1.25
innocuous,1.25
enthralled,1.25
definite,1.25
entranced,1.25
sound,1.25
discriminating,1.25
solicitous,1.25
prepared,1.125
liberal,1.125
assertive,1.125
noticeable,1.125
commonsensical,1.125
learned,1.125
commonsensible,1.125
concrete,1.125
necessary,1.125
exhaustively,1.125
democratic,1.125
evident,1.125
sufficed,1.0
pamperedly,1.0
reforms,1.0
daydream,1.0
solution,1.0
marvelled,1.0
convenience,1.0
concise,1.0
sanctity,1.0
preferences,1.0
revolutionize,1.0
bonuses,1.0
conjure,1.0
niche,1.0
hanker,1.0
kudos,1.0
culminate,1.0
top-hole,1.0
god-send,1.0
permit,1.0
baptize,1.0
mutual,1.0
mobility,1.0
accommodation,1.0
backing,1.0
ascribe,1.0
aware,1.0
problem-solver,1.0
cuddle,1.0
substantiate,1.0
excellant,1.0
endow,1.0
achievible,1.0
decorative,1.0
goood,1.0
fresher,1.0
give,1.0
collaborate,1.0
want,1.0
attract,1.0
smoothest,1.0
recovery,1.0
agreeability,1.0
stride,1.0
provide,1.0
verify,1.0
adventurism,1.0
main,1.0
actuality,1.0
fav,1.0
mesh,1.0
law,1.0
stimulates,1.0
wins,1.0
arbitrate,1.0
wink,1.0
ultimate,1.0
goodbye,1.0
overtakes,1.0
reforming,1.0
satisfied,1.0
fortify,1.0
fit,1.0
comprehend,1.0
reachable,1.0
remission,1.0
memorialize,1.0
confute,1.0
herald,1.0
affiliate,1.0
fitness,1.0
pepping,1.0
consolidate,1.0
improvise,1.0
allay,1.0
content,1.0
homologic,1.0
fave,1.0
bestow,1.0
slammin,1.0
counter-attacks,1.0
profusely,1.0
moving,1.0
wowed,1.0
rock-stars,1.0
organize,1.0
comic,1.0
sharpest,1.0
pragmatic,1.0
stimulation,1.0
acquaint,1.0
awarded,1.0
renewed,1.0
nominate,1.0
persuade,1.0
endure,1.0
energy-efficient,1.0
convience,1.0
arousal,1.0
pomp,1.0
unconcerned,1.0
mint,1.0
alive,1.0
communicative,1.0
brand-new,1.0
fitting,1.0
overtook,1.0
well-backlit,1.0
consistency,1.0
potency,1.0
lifesaver,1.0
treaty,1.0
confederation,1.0
marveled,1.0
alight,1.0
enjoyed,1.0
toast,1.0
divinity,1.0
cupid,1.0
studiously,1.0
personality,1.0
prospros,1.0
leisure,1.0
cleanly,1.0
dirt-cheap,1.0
godliness,1.0
large-capacity,1.0
pacifist,1.0
fullness,1.0
rockstar,1.0
hallmarks,1.0
humankind,1.0
hopefully,1.0
eyecatch,1.0
top-flight,1.0
tolerably,1.0
dedication,1.0
imaculate,1.0
absorbent,1.0
lifeblood,1.0
estimable,1.0
ilu,1.0
logic,1.0
exceeds,1.0
freshest,1.0
prefers,1.0
hygiene,1.0
comprehension,1.0
outdone,1.0
palliate,1.0
charisma,1.0
accentuate,1.0
communion,1.0
partnership,1.0
recomend,1.0
efficacy,1.0
wowing,1.0
worked,1.0
coordination,1.0
tolerable,1.0
safely,1.0
entertains,1.0
aid,1.0
overtaking,1.0
feature-rich,1.0
succes,1.0
dummy-proof,1.0
well-balanced,1.0
defeated,1.0
trusted,1.0
art,1.0
beckon,1.0
perspicuously,1.0
brainiest,1.0
exertion,1.0
ergonomical,1.0
aggregation,1.0
effectively,1.0
kid,1.0
suffices,1.0
inherit,1.0
contact,1.0
arousing,1.0
etiquette,1.0
athletic,1.0
repose,1.0
human,1.0
yep,1.0
yes,1.0
visualization,1.0
advancement,1.0
save,1.0
desire,1.0
firmer,1.0
indicative,1.0
seductive,1.0
gift,1.0
toughest,1.0
incisively,1.0
topping,1.0
offer,1.0
precautions,1.0
unrivaled,1.0
richer,1.0
pro-american,1.0
neatest,1.0
marital,1.0
contrasty,1.0
thinner,1.0
intellectual,1.0
accommodate,1.0
unpretentious,1.0
synthesis,1.0
talents,1.0
catalyst,1.0
especially,1.0
incisive,1.0
unanimous,1.0
decorate,1.0
adorn,1.0
promises,1.0
proven,1.0
proves,1.0
subsist,1.0
willingly,1.0
intellect,1.0
soundly,1.0
eye-catch,1.0
eternity,1.0
roomier,1.0
assiduous,1.0
trepidation,1.0
clearness,1.0
unmatched,1.0
pros,1.0
faster,1.0
outlive,1.0
whoooa,1.0
restored,1.0
incisiveness,1.0
pep,1.0
obviate,1.0
leads,1.0
discern,1.0
devotee,1.0
fancier,1.0
counter-attack,1.0
ecenomical,1.0
geeky,1.0
forgiving,1.0
exact,1.0
economize,1.0
hooray,1.0
thumb-up,1.0
tougher,1.0
bravo,1.0
measurable,1.0
affiliation,1.0
hilariousness,1.0
augment,1.0
assistance,1.0
reminiscent,1.0
alertness,1.0
supporting,1.0
unbosom,1.0
inauguration,1.0
attainment,1.0
decipher,1.0
restructuring,1.0
kemp,1.0
tolerantly,1.0
revives,1.0
morale,1.0
flexibility,1.0
sharper,1.0
rejuvenating,1.0
betrothal,1.0
explicitly,1.0
compactly,1.0
endorsing,1.0
accurateness,1.0
upgradable,1.0
savior,1.0
behalf,1.0
preponderance,1.0
edible,1.0
defeats,1.0
baptism,1.0
privy,1.0
impel,1.0
cleverly,1.0
modernity,1.0
toll-free,1.0
incredible,1.0
coincident,1.0
purr,1.0
unwavering,1.0
vital,1.0
assistant,1.0
convienient,1.0
unbeatable,1.0
positives,1.0
succeeded,1.0
explicit,1.0
refund,1.0
wishing,1.0
swank,1.0
factual,1.0
work,1.0
placate,1.0
realist,1.0
advent,1.0
improvements,1.0
jubiliant,1.0
authenticity,1.0
ultimately,1.0
pro-cuba,1.0
imperative,1.0
ascendant,1.0
preferes,1.0
familiarize,1.0
prefered,1.0
patronage,1.0
advance,1.0
workmanship,1.0
detachable,1.0
invitation,1.0
exotic,1.0
simplifies,1.0
symmetry,1.0
quasi-ally,1.0
silent,1.0
convene,1.0
festivity,1.0
pacifists,1.0
brains,1.0
appreciates,1.0
proving,1.0
forward,1.0
err-free,1.0
appreciated,1.0
inventor,1.0
overtaken,1.0
individualized,1.0
nicer,1.0
correction,1.0
first-in-class,1.0
personalized,1.0
urge,1.0
futurestic,1.0
attractiveness,1.0
indelible,1.0
hilariously,1.0
donation,1.0
indelibly,1.0
viewable,1.0
swankier,1.0
defeating,1.0
wry,1.0
well-rounded,1.0
kid-friendly,1.0
accession,1.0
gratifies,1.0
salutation,1.0
gratified,1.0
maneuverable,1.0
evaluative,1.0
energy-saving,1.0
uppermost,1.0
awareness,1.0
upgradeable,1.0
revolutionized,1.0
counsel,1.0
conjunction,1.0
revolutionizes,1.0
prime,1.0
outperform,1.0
privacy,1.0
believeable,1.0
cleaner,1.0
satisfies,1.0
hopefulness,1.0
enough,1.0
perspicuous,1.0
refreshed,1.0
enjoys,1.0
council,1.0
awards,1.0
affordably,1.0
jaunty,1.0
successes,1.0
wishes,1.0
cognizance,1.0
share,1.0
allowance,1.0
insist,1.0
plusses,1.0
pundits,1.0
assertions,1.0
pro-beijing,1.0
thumbs-up,1.0
companionship,1.0
dependably,1.0
compelling,1.0
truculently,1.0
ultra-crisp,1.0
scrupulously,1.0
crisper,1.0
straighten,1.0
offbeat,1.0
familiar,1.0
coolest,1.0
promised,1.0
appreciativeness,1.0
dedicate,1.0
preparatory,1.0
peps,1.0
assist,1.0
companion,1.0
commemorate,1.0
amazes,1.0
breeze,1.0
coordinate,1.0
exceled,1.0
electrification,1.0
polish,1.0
subscription,1.0
scamper,1.0
all-around,1.0
dumbfounding,1.0
saver,1.0
complements,1.0
grit,1.0
credentials,1.0
reap,1.0
endorser,1.0
endorses,1.0
superiority,1.0
endorsed,1.0
ceremonial,1.0
instantly,1.0
sentimentally,1.0
deduce,1.0
excelent,1.0
slick,1.0
legal,1.0
freed,1.0
indestructible,1.0
communicate,1.0
awsome,1.0
mediate,1.0
boldly,1.0
sensitively,1.0
harness,1.0
rockstars,1.0
pleasantry,1.0
gleam,1.0
glean,1.0
stars,1.0
mollify,1.0
undamaged,1.0
complete,1.0
curiously,1.0
destinies,1.0
rouse,1.0
amplify,1.0
afordable,1.0
hilarity,1.0
conqueror,1.0
agree,1.0
high-spirited,1.0
imagination,1.0
productively,1.0
gaining,1.0
refunded,1.0
a+,1.0
brotherhood,1.0
trusty,1.0
applause,1.0
groom,1.0
repay,1.0
nutrient,1.0
consider,1.0
bequeath,1.0
kingmaker,1.0
meditation,1.0
religious,1.0
foster,1.0
arisen,1.0
dominated,1.0
enjoying,1.0
pledges,1.0
indubitable,1.0
deginified,1.0
indubitably,1.0
common,1.0
inpressed,1.0
ceaseless,1.0
quicker,1.0
self-contained,1.0
conscience,1.0
pamperedness,1.0
learner,1.0
multitude,1.0
outperforming,1.0
ingratiate,1.0
cashbacks,1.0
relaxation,1.0
epitome,1.0
ultra,1.0
examplary,1.0
compliance,1.0
experience,1.0
honoring,1.0
acquittal,1.0
thankfully,1.0
re-conquest,1.0
sanction,1.0
establish,1.0
willfully,1.0
easy-to-use,1.0
attendance,1.0
composure,1.0
standardize,1.0
generate,1.0
cultivation,1.0
garnish,1.0
formality,1.0
handsomely,1.0
spontaneous,1.0
rejuvenate,1.0
rejuvenated,1.0
expeditiously,1.0
unbiased,1.0
cultivate,1.0
court,1.0
fruition,1.0
utilize,1.0
ensemble,1.0
steadiest,1.0
anoint,1.0
interpose,1.0
indomitably,1.0
panoramic,1.0
ethics,1.0
flutter,1.0
benifits,1.0
symbolize,1.0
peppy,1.0
confidant,1.0
perceptive,1.0
zippy,1.0
might,1.0
colleague,1.0
indefatigable,1.0
consign,1.0
excallent,1.0
association,1.0
ingratiatingly,1.0
pro-peace,1.0
infer,1.0
yearningly,1.0
favorited,1.0
connect,1.0
radiate,1.0
win,1.0
dominates,1.0
ftw,1.0
health,1.0
featly,1.0
jaw-dropping,1.0
outrun,1.0
backer,1.0
brightest,1.0
revolutionary,1.0
curtsey,1.0
smoother,1.0
terrifyingly,1.0
well-known,1.0
fantabulous,1.0
arbitration,1.0
utilization,1.0
smoothes,1.0
aristocracy,1.0
demystify,1.0
uncommonly,1.0
playmate,1.0
consult,1.0
flattery,1.0
marriage,1.0
low-price,1.0
swanky,1.0
cognizant,1.0
remodel,1.0
salable,1.0
populous,1.0
succeeding,1.0
transparent,1.0
inference,1.0
breadwinner,1.0
subsidy,1.0
state-of-the-art,1.0
excels,1.0
easing,1.0
convient,1.0
nobility,1.0
affix,1.0
windfall,1.0
persuasively,1.0
melody,1.0
restructure,1.0
completion,1.0
assertion,1.0
equity,1.0
discuss,1.0
loved,1.0
gains,1.0
permission,1.0
impregnable,1.0
cheaper,1.0
instinctive,1.0
inaugurate,1.0
lighter,1.0
perfume,1.0
eyecatching,1.0
plausible,1.0
beautifullly,1.0
topmost,1.0
donate,1.0
beatify,1.0
available,1.0
premise,1.0
understanding,1.0
beckons,1.0
useable,1.0
understatedly,1.0
improves,1.0
absorption,1.0
thinkable,1.0
liked,1.0
fecilitous,1.0
community,1.0
adaptation,1.0
consideration,1.0
supple,1.0
cheapest,1.0
rock-star,1.0
mind-blowing,1.0
apostle,1.0
create,1.0
creativity,1.0
whoa,1.0
gay,1.0
low-priced,1.0
standout,1.0
utmost,1.0
outperforms,1.0
caress,1.0
reformed,1.0
comrades,1.0
guide,1.0
insistently,1.0
decoration,1.0
vow,1.0
funny,1.0
communal,1.0
unaffected,1.0
commune,1.0
quieter,1.0
aggregate,1.0
clears,1.0
glitz,1.0
shrewdly,1.0
onset,1.0
relevancy,1.0
excites,1.0
danke,1.0
reinstate,1.0
dependability,1.0
vindicate,1.0
audibly,1.0
cuteness,1.0
pithy,1.0
beutifully,1.0
admittedly,1.0
pillar,1.0
moralize,1.0
softness,1.0
wieldy,1.0
strongest,1.0
curious,1.0
acquaintance,1.0
balmy,1.0
lark,1.0
inclination,1.0
suavely,1.0
sporty,1.0
deserved,1.0
pluses,1.0
razor-sharp,1.0
enduring,1.0
conquest,1.0
primarily,1.0
contributor,1.0
impressed,1.0
issue-free,1.0
adeptness,1.0
fast,1.0
consultation,1.0
impresses,1.0
conceivable,1.0
invite,1.0
glamour,1.0
fellowship,1.0
hopes,1.0
user-replaceable,1.0
motive,1.0
gallantry,1.0
verification,1.0
fans,1.0
beckoning,1.0
eye-catching,1.0
precept,1.0
peach,1.0
endurance,1.0
reputation,1.0
subsistence,1.0
smiles,1.0
oblige,1.0
long-lasting,1.0
helping,1.0
venerably,1.0
obediently,1.0
happier,1.0
summit,1.0
soften,1.0
aristocrat,1.0
adjustment,1.0
propriety,1.0
recreation,1.0
marry,1.0
mobilize,1.0
reunion,1.0
sturdier,1.0
append,1.0
availability,1.0
consistently,1.0
proffer,1.0
indescribably,1.0
led,1.0
jointly,1.0
fulfill,1.0
sentimentality,1.0
resurrect,1.0
definitively,1.0
terrified,1.0
staple,1.0
desiring,1.0
evidently,1.0
subsidizes,1.0
readable,1.0
assuring,1.0
cashback,1.0
subsidized,1.0
inclined,1.0
inclinations,1.0
patron,1.0
painstakingly,1.0
beckoned,1.0
allies,1.0
sought,1.0
sentiments,1.0
attachment,1.0
restructured,1.0
attend,1.0
prance,1.0
preferring,1.0
efficiently,1.0
entreatingly,1.0
advocated,1.0
fancinating,1.0
honestly,1.0
fastest,1.0
integrated,1.0
understate,1.0
outset,1.0
hotcakes,1.0
brook,1.0
winning,1.0
heroism,1.0
abidance,1.0
danken,1.0
wows,1.0
torridly,1.0
feast,1.0
perfectionism,1.0
perfectionist,1.0
satisified,1.0
elaboration,1.0
eases,1.0
exceeded,1.0
sentiment,1.0
entertainment,1.0
mate,1.0
stud,1.0
supports,1.0
forgivingly,1.0
clarify,1.0
please,1.0
surely,1.0
simplifying,1.0
craving,1.0
assiduously,1.0
overtake,1.0
mesmerized,1.0
mesmerizes,1.0
allied,1.0
softer,1.0
whooa,1.0
handier,1.0
finest,1.0
plainly,1.0
succeeds,1.0
betroth,1.0
entrepreneurial,1.0
filial,1.0
outperformed,1.0
festival,1.0
determination,1.0
innovate,1.0
cleared,1.0
accompaniment,1.0
jauntily,1.0
jaw-droping,1.0
treatise,1.0
arouse,1.0
loves,1.0
snazzy,1.0
blockbuster,1.0
inform,1.0
brilliances,1.0
admittance,1.0
adjunct,1.0
advocates,1.0
homological,1.0
accuracy,1.0
collaboration,1.0
classy,1.0
upgraded,1.0
stronger,1.0
positivity,1.0
overachiever,1.0
familiarity,1.0
pleases,1.0
longevity,1.0
principal,1.0
knowledge,1.0
winner,1.0
brighter,1.0
dodge,1.0
commendation,1.0
descry,1.0
simplest,1.0
accrue,1.0
compensation,1.0
tactics,1.0
exultant,1.0
spur,1.0
approach,1.0
lyric,1.0
futuristic,1.0
preach,1.0
irrefutably,1.0
enhances,1.0
subsidizing,1.0
yearning,1.0
destiny,1.0
helped,1.0
exellent,1.0
culmination,1.0
firmness,1.0
optional,1.0
empathy,1.0
particular,1.0
joke,1.0
cleanest,1.0
traction,1.0
examplar,1.0
gooood,1.0
coexistence,1.0
yay,1.0
immense,1.0
hottest,1.0
geekier,1.0
altruist,1.0
attest,1.0
novel,1.0
ripen,1.0
will,1.0
dead-cheap,1.0
outshone,1.0
apprehend,1.0
lust,1.0
adornment,1.0
well-behaved,1.0
partner,1.0
conserve,1.0
cohort,1.0
productivity,1.0
supported,1.0
multi-purpose,1.0
romance,1.0
eclectic,1.0
negotiate,1.0
complemented,1.0
recline,1.0
abounds,1.0
completeness,1.0
augmentation,1.0
pampered,1.0
credibility,1.0
user-friendly,1.0
obtain,1.0
commemoration,1.0
gentlest,1.0
roomy,1.0
swankiest,1.0
rapid,1.0
likes,1.0
arresting,1.0
confide,1.0
pampers,1.0
allegiance,1.0
nobleman,1.0
accomodative,1.0
hands-down,1.0
works,1.0
soft,1.0
wonders,1.0
smoothly,1.0
immortal,1.0
championship,1.0
warmer,1.0
home,1.0
graduation,1.0
lead,1.0
comestible,1.0
pepped,1.0
problem-free,1.0
simpler,1.0
gained,1.0
unsurpassable,1.0
accessable,1.0
hallmark,1.0
alliance,1.0
hotcake,1.0
congregate,1.0
jubilee,1.0
godsend,1.0
commission,1.0
enticed,1.0
enchantment,1.0
daydreamer,1.0
wish,1.0
excelled,1.0
penetrating,1.0
preaching,1.0
contribute,1.0
education,1.0
authority,1.0
variety,1.0
star,1.0
arbiter,1.0
nicest,1.0
well-made,1.0
appoint,1.0
intercourse,1.0
torrid,1.0
commencement,1.0
deplorable,-4.0
shoddy,-4.0
lamentable,-4.0
ruthless,-3.875
vexing,-3.875
filthy,-3.875
disagreeable,-3.875
pitiless,-3.875
unsound,-3.875
infamous,-3.875
depraved,-3.875
heartless,-3.875
nasty,-3.875
miserable,-3.875
unreliable,-3.875
evil,-3.875
atrocious,-3.875
troublesome,-3.875
culpable,-3.875
woeful,-3.875
hapless,-3.875
horrid,-3.875
reprehensible,-3.875
slanderous,-3.875
lowly,-3.875
notorious,-3.875
thorny,-3.875
hideous,-3.875
pathetic,-3.875
sickly,-3.875
unfortunate,-3.875
dishonest,-3.875
downhearted,-3.875
unfriendly,-3.875
resentful,-3.875
awful,-3.875
outrageous,-3.875
disingenuous,-3.875
flagrant,-3.875
destitute,-3.778
regrettable,-3.778
mediocre,-3.778
heinous,-3.778
fake,-3.75
unfavorable,-3.75
sad,-3.75
damnable,-3.75
invalid,-3.75
ungrateful,-3.75
bitchy,-3.75
inhumane,-3.75
ashamed,-3.75
amiss,-3.75
scary,-3.75
false,-3.75
contemptible,-3.75
derogatory,-3.75
undependable,-3.75
vain,-3.75
diabolical,-3.75
detestable,-3.75
reckless,-3.75
repulsive,-3.75
erroneous,-3.75
petty,-3.75
dizzy,-3.75
unwilling,-3.75
ominous,-3.75
indecent,-3.75
repugnant,-3.75
unlucky,-3.75
torturous,-3.75
paranoid,-3.75
rotten,-3.75
melancholy,-3.75
bastard,-3.75
untimely,-3.75
sinister,-3.75
puny,-3.75
discontent,-3.75
detrimental,-3.75
dim,-3.75
stupid,-3.75
devilish,-3.75
grim,-3.75
bereft,-3.75
unhappy,-3.75
bogus,-3.75
immoral,-3.75
sorrowful,-3.75
untrue,-3.75
insidious,-3.75
venomous,-3.75
diabolic,-3.75
fraught,-3.75
hopeless,-3.75
disastrous,-3.75
prejudicial,-3.75
sinful,-3.75
weird,-3.75
awkward,-3.75
untrustworthy,-3.75
worse,-3.75
worst,-3.75
unclean,-3.75
pitiful,-3.667
outlaw,-3.625
haggard,-3.625
superfluous,-3.625
wicked,-3.625
ridiculous,-3.625
rampant,-3.625
pompous,-3.625
deceptive,-3.625
glum,-3.625
disobedient,-3.625
fussy,-3.625
beastly,-3.625
rude,-3.625
tragic,-3.625
derisive,-3.625
dreadful,-3.625
dread,-3.625
savage,-3.625
sullen,-3.625
unfaithful,-3.625
fearsome,-3.625
bloodthirsty,-3.625
dejected,-3.625
horrible,-3.625
shameless,-3.625
mistaken,-3.625
cruel,-3.625
unfeeling,-3.625
sorry,-3.625
degenerate,-3.625
vicious,-3.625
ambivalent,-3.625
ghastly,-3.625
bad,-3.625
deceitful,-3.625
unpleasant,-3.625
destructive,-3.625
sarcastic,-3.625
obnoxious,-3.625
harsh,-3.625
spiteful,-3.625
impetuous,-3.625
famished,-3.625
cynical,-3.625
fretful,-3.625
gruff,-3.625
estranged,-3.625
immovable,-3.625
unscrupulous,-3.625
contemptuous,-3.625
barbarous,-3.625
terrible,-3.625
stubborn,-3.625
dismal,-3.625
meager,-3.625
scornful,-3.625
wanton,-3.625
intolerable,-3.625
suspicious,-3.625
improper,-3.625
moody,-3.625
apathetic,-3.625
frightful,-3.625
malicious,-3.625
discordant,-3.625
obstinate,-3.625
sore,-3.625
unbearable,-3.625
harmful,-3.625
brutish,-3.5
undesirable,-3.5
antiquated,-3.5
excessive,-3.5
shameful,-3.5
paltry,-3.5
fanatical,-3.5
insolent,-3.5
naughty,-3.5
stricken,-3.5
brute,-3.5
fanatic,-3.5
brusque,-3.5
irrational,-3.5
devoid,-3.5
frantic,-3.5
arduous,-3.5
negligent,-3.5
crass,-3.5
discrepant,-3.375
negative,-3.375
severe,-3.375
poor,-3.375
restless,-3.375
insufficient,-3.375
upset,-3.375
criminal,-3.375
bum,-3.375
needy,-3.278
hurt,-3.25
crushing,-3.25
liable,-3.25
dirty,-3.25
painful,-3.25
cold,-3.25
ruinous,-3.25
unnatural,-3.25
turbulent,-3.25
unlawful,-3.25
lost,-3.25
abnormal,-3.25
involuntary,-3.25
dead,-3.25
rigid,-3.25
stormy,-3.25
unaccustomed,-3.25
hard,-3.25
uncomfortable,-3.25
dangerous,-3.25
jobless,-3.25
incorrect,-3.25
unhealthy,-3.25
imperfect,-3.25
difficult,-3.25
sick,-3.25
ineffective,-3.125
fraudulent,-3.125
unprofitable,-3.125
static,-3.125
fragile,-3.125
deficient,-3.125
dirt,-3.125
impersonal,-3.125
useless,-3.125
hostile,-3.125
reluctant,-3.125
motionless,-3.125
irregular,-3.125
stagnant,-3.125
unfamiliar,-3.125
guilty,-3.125
perilous,-3.125
wrongful,-3.125
ineffectual,-3.125
adverse,-3.125
indeterminable,-3.125
aggression,-3.0
scold,-3.0
sputter,-3.0
slothful,-3.0
disturb,-3.0
rusty,-3.0
succumb,-3.0
shriek,-3.0
doldrums,-3.0
unwillingness,-3.0
stern,-3.0
insecurity,-3.0
cannibal,-3.0
unjust,-3.0
renunciation,-3.0
misfortune,-3.0
outburst,-3.0
tired,-3.0
peril,-3.0
antagonistic,-3.0
uncouth,-3.0
scream,-3.0
undue,-3.0
denounce,-3.0
disaster,-3.0
unexpectedly,-3.0
scorn,-3.0
defiance,-3.0
tyranny,-3.0
disdain,-3.0
irresponsible,-3.0
bewilder,-3.0
incompetent,-3.0
severity,-3.0
plight,-3.0
falter,-3.0
disagreement,-3.0
harassment,-3.0
foe,-3.0
despair,-3.0
meddle,-3.0
sob,-3.0
horrify,-3.0
misinform,-3.0
pest,-3.0
disgrace,-3.0
unnerve,-3.0
persecution,-3.0
quandary,-3.0
vex,-3.0
jerk,-3.0
gloomy,-3.0
mourn,-3.0
jeopardy,-3.0
abscond,-3.0
angry,-3.0
ignorant,-3.0
degrade,-3.0
pretend,-3.0
impasse,-3.0
egotistical,-3.0
stress,-3.0
drunken,-3.0
antipathy,-3.0
bashful,-3.0
trauma,-3.0
impure,-3.0
bothersome,-3.0
neglect,-3.0
languish,-3.0
wrath,-3.0
shiver,-3.0
stammer,-3.0
damned,-3.0
sap,-3.0
perplex,-3.0
hedonistic,-3.0
touchy,-3.0
jittery,-3.0
infuriate,-3.0
aggressive,-3.0
outrage,-3.0
dispute,-3.0
simplistic,-3.0
worrier,-3.0
alarming,-3.0
forsake,-3.0
undermine,-3.0
belie,-3.0
dubious,-3.0
blah,-3.0
defy,-3.0
rage,-3.0
ingratitude,-3.0
desertion,-3.0
poisonous,-3.0
coercion,-3.0
doom,-3.0
rumple,-3.0
scar,-3.0
condemn,-3.0
refuse,-3.0
distortion,-3.0
dawdle,-3.0
motley,-3.0
sucker,-3.0
misuse,-3.0
disorganized,-3.0
mockery,-3.0
reproach,-3.0
insolence,-3.0
unqualified,-3.0
belligerent,-3.0
undependability,-3.0
stifle,-3.0
annihilation,-3.0
servitude,-3.0
jeopardize,-3.0
commotion,-3.0
yawn,-3.0
unequal,-3.0
barren,-3.0
despise,-3.0
exterminate,-3.0
agonize,-3.0
aghast,-3.0
desolate,-3.0
indifference,-3.0
resent,-3.0
coward,-3.0
insane,-3.0
blunder,-3.0
unsettling,-3.0
hardship,-3.0
shortsighted,-3.0
drunk,-3.0
hollow,-3.0
devil,-3.0
filth,-3.0
extravagant,-3.0
disrupt,-3.0
fabrication,-3.0
cataclysm,-3.0
mortify,-3.0
chide,-3.0
mishandle,-3.0
slander,-3.0
oddity,-3.0
scapegoat,-3.0
menace,-3.0
dislike,-3.0
mishap,-3.0
crook,-3.0
punch,-3.0
poverty,-3.0
screech,-3.0
doubt,-3.0
rubbish,-3.0
pout,-3.0
jeer,-3.0
weaken,-3.0
abrasive,-3.0
doubtful,-3.0
decay,-3.0
irritation,-3.0
banal,-3.0
venom,-3.0
perish,-3.0
shun,-3.0
